,attration_id,country,province,city,lien_detail,image,titre,nbre_review,address,description,score,price
10,10,United States,New York (NY),New York City,https://www.tripadvisor.com/Attraction_Review-g60763-d267031-Reviews-Manhattan_Skyline-New_York_City_New_York.html,"['https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0e/a4/59/20/photo5jpg.jpg?w=500&h=400&s=1', 'data:image/svg+xml;utf8,%3C%3Fxml%20version%3D%221.0%22%20%3F%3E%3Csvg%20xmlns%3D%22http%3A%2F%2Fwww.w3.org%2F2000%2Fsvg%22%20preserveAspectRatio%3D%22none%22%20viewBox%3D%220%200%20156%20156%22%3E%3Cpath%20fill%3D%22%23FAF1ED%22%20d%3D%22M0%200h156v156H0z%22%20%2F%3E%3Cpath%20fill%3D%22%23F2B203%22%20d%3D%22M129.486%20156H156V0h-53.961c1.982%2011.358%206.663%2021.346%2013.702%2027.5l.757.662c14.837%2012.97%2019.241%2042.948%209.84%2066.953l-.479%201.223c-7.923%2020.231-6.041%2044.702%203.627%2059.662z%22%2F%3E%3Cpath%20fill%3D%22%23FFCCCC%22%20d%3D%22M40.734%20156H0V76.867C21.271%2090.92%2036.97%20120.477%2040.734%20156z%22%20%2F%3E%3C%2Fsvg%3E', 'data:image/svg+xml;utf8,%3C%3Fxml%20version%3D%221.0%22%20%3F%3E%3Csvg%20xmlns%3D%22http%3A%2F%2Fwww.w3.org%2F2000%2Fsvg%22%20preserveAspectRatio%3D%22none%22%20viewBox%3D%220%200%20156%20156%22%3E%3Cpath%20fill%3D%22%23FAF1ED%22%20d%3D%22M0%200h156v156H0z%22%20%2F%3E%3Cpath%20fill%3D%22%23F2B203%22%20d%3D%22M129.486%20156H156V0h-53.961c1.982%2011.358%206.663%2021.346%2013.702%2027.5l.757.662c14.837%2012.97%2019.241%2042.948%209.84%2066.953l-.479%201.223c-7.923%2020.231-6.041%2044.702%203.627%2059.662z%22%2F%3E%3Cpath%20fill%3D%22%23FFCCCC%22%20d%3D%22M40.734%20156H0V76.867C21.271%2090.92%2036.97%20120.477%2040.734%20156z%22%20%2F%3E%3C%2Fsvg%3E']",11. Manhattan Skyline,21494,"{'lat': 40.74880981, 'lng': -73.98639679}",Points of Interest & Landmarks,5.0,39.0
11,11,United States,New York (NY),New York City,https://www.tripadvisor.com/Attraction_Review-g60763-d110145-Reviews-Times_Square-New_York_City_New_York.html,"['https://dynamic-media-cdn.tripadvisor.com/media/photo-o/17/97/38/c7/one-of-my-favourite-places.jpg?w=500&h=400&s=1', 'data:image/svg+xml;utf8,%3C%3Fxml%20version%3D%221.0%22%20%3F%3E%3Csvg%20xmlns%3D%22http%3A%2F%2Fwww.w3.org%2F2000%2Fsvg%22%20preserveAspectRatio%3D%22none%22%20viewBox%3D%220%200%20156%20156%22%3E%3Cpath%20fill%3D%22%23FAF1ED%22%20d%3D%22M0%200h156v156H0z%22%20%2F%3E%3Cpath%20fill%3D%22%23F2B203%22%20d%3D%22M129.486%20156H156V0h-53.961c1.982%2011.358%206.663%2021.346%2013.702%2027.5l.757.662c14.837%2012.97%2019.241%2042.948%209.84%2066.953l-.479%201.223c-7.923%2020.231-6.041%2044.702%203.627%2059.662z%22%2F%3E%3Cpath%20fill%3D%22%23FFCCCC%22%20d%3D%22M40.734%20156H0V76.867C21.271%2090.92%2036.97%20120.477%2040.734%20156z%22%20%2F%3E%3C%2Fsvg%3E', 'data:image/svg+xml;utf8,%3C%3Fxml%20version%3D%221.0%22%20%3F%3E%3Csvg%20xmlns%3D%22http%3A%2F%2Fwww.w3.org%2F2000%2Fsvg%22%20preserveAspectRatio%3D%22none%22%20viewBox%3D%220%200%20156%20156%22%3E%3Cpath%20fill%3D%22%23FAF1ED%22%20d%3D%22M0%200h156v156H0z%22%20%2F%3E%3Cpath%20fill%3D%22%23F2B203%22%20d%3D%22M129.486%20156H156V0h-53.961c1.982%2011.358%206.663%2021.346%2013.702%2027.5l.757.662c14.837%2012.97%2019.241%2042.948%209.84%2066.953l-.479%201.223c-7.923%2020.231-6.041%2044.702%203.627%2059.662z%22%2F%3E%3Cpath%20fill%3D%22%23FFCCCC%22%20d%3D%22M40.734%20156H0V76.867C21.271%2090.92%2036.97%20120.477%2040.734%20156z%22%20%2F%3E%3C%2Fsvg%3E']",12. Times Square,56782,"{'lat': 40.75992584, 'lng': -73.98041534}",Neighborhoods • Points of Interest & Landmarks,4.5,99.0
12,12,United States,New York (NY),New York City,https://www.tripadvisor.com/Attraction_Review-g60763-d143363-Reviews-Staten_Island_Ferry-New_York_City_New_York.html,"['https://dynamic-media-cdn.tripadvisor.com/media/photo-o/16/a9/31/22/photo0jpg.jpg?w=500&h=400&s=1', 'data:image/svg+xml;utf8,%3C%3Fxml%20version%3D%221.0%22%20%3F%3E%3Csvg%20xmlns%3D%22http%3A%2F%2Fwww.w3.org%2F2000%2Fsvg%22%20preserveAspectRatio%3D%22none%22%20viewBox%3D%220%200%20156%20156%22%3E%3Cpath%20fill%3D%22%23FAF1ED%22%20d%3D%22M0%200h156v156H0z%22%20%2F%3E%3Cpath%20fill%3D%22%23F2B203%22%20d%3D%22M129.486%20156H156V0h-53.961c1.982%2011.358%206.663%2021.346%2013.702%2027.5l.757.662c14.837%2012.97%2019.241%2042.948%209.84%2066.953l-.479%201.223c-7.923%2020.231-6.041%2044.702%203.627%2059.662z%22%2F%3E%3Cpath%20fill%3D%22%23FFCCCC%22%20d%3D%22M40.734%20156H0V76.867C21.271%2090.92%2036.97%20120.477%2040.734%20156z%22%20%2F%3E%3C%2Fsvg%3E', 'data:image/svg+xml;utf8,%3C%3Fxml%20version%3D%221.0%22%20%3F%3E%3Csvg%20xmlns%3D%22http%3A%2F%2Fwww.w3.org%2F2000%2Fsvg%22%20preserveAspectRatio%3D%22none%22%20viewBox%3D%220%200%20156%20156%22%3E%3Cpath%20fill%3D%22%23FAF1ED%22%20d%3D%22M0%200h156v156H0z%22%20%2F%3E%3Cpath%20fill%3D%22%23F2B203%22%20d%3D%22M129.486%20156H156V0h-53.961c1.982%2011.358%206.663%2021.346%2013.702%2027.5l.757.662c14.837%2012.97%2019.241%2042.948%209.84%2066.953l-.479%201.223c-7.923%2020.231-6.041%2044.702%203.627%2059.662z%22%2F%3E%3Cpath%20fill%3D%22%23FFCCCC%22%20d%3D%22M40.734%20156H0V76.867C21.271%2090.92%2036.97%20120.477%2040.734%20156z%22%20%2F%3E%3C%2Fsvg%3E']",13. Staten Island Ferry,23001,"{'lat': 40.71304703, 'lng': -74.00723267}",Ferries,4.5,129.0
13,13,United States,New York (NY),New York City,https://www.tripadvisor.com/Attraction_Review-g60763-d136347-Reviews-Bryant_Park-New_York_City_New_York.html,"['https://dynamic-media-cdn.tripadvisor.com/media/photo-o/11/86/f4/72/bryan-parc.jpg?w=500&h=400&s=1', 'data:image/svg+xml;utf8,%3C%3Fxml%20version%3D%221.0%22%20%3F%3E%3Csvg%20xmlns%3D%22http%3A%2F%2Fwww.w3.org%2F2000%2Fsvg%22%20preserveAspectRatio%3D%22none%22%20viewBox%3D%220%200%20156%20156%22%3E%3Cpath%20fill%3D%22%23FAF1ED%22%20d%3D%22M0%200h156v156H0z%22%20%2F%3E%3Cpath%20fill%3D%22%23F2B203%22%20d%3D%22M129.486%20156H156V0h-53.961c1.982%2011.358%206.663%2021.346%2013.702%2027.5l.757.662c14.837%2012.97%2019.241%2042.948%209.84%2066.953l-.479%201.223c-7.923%2020.231-6.041%2044.702%203.627%2059.662z%22%2F%3E%3Cpath%20fill%3D%22%23FFCCCC%22%20d%3D%22M40.734%20156H0V76.867C21.271%2090.92%2036.97%20120.477%2040.734%20156z%22%20%2F%3E%3C%2Fsvg%3E', 'data:image/svg+xml;utf8,%3C%3Fxml%20version%3D%221.0%22%20%3F%3E%3Csvg%20xmlns%3D%22http%3A%2F%2Fwww.w3.org%2F2000%2Fsvg%22%20preserveAspectRatio%3D%22none%22%20viewBox%3D%220%200%20156%20156%22%3E%3Cpath%20fill%3D%22%23FAF1ED%22%20d%3D%22M0%200h156v156H0z%22%20%2F%3E%3Cpath%20fill%3D%22%23F2B203%22%20d%3D%22M129.486%20156H156V0h-53.961c1.982%2011.358%206.663%2021.346%2013.702%2027.5l.757.662c14.837%2012.97%2019.241%2042.948%209.84%2066.953l-.479%201.223c-7.923%2020.231-6.041%2044.702%203.627%2059.662z%22%2F%3E%3Cpath%20fill%3D%22%23FFCCCC%22%20d%3D%22M40.734%20156H0V76.867C21.271%2090.92%2036.97%20120.477%2040.734%20156z%22%20%2F%3E%3C%2Fsvg%3E']",14. Bryant Park,23875,"{'lat': 40.71304703, 'lng': -74.00723267}",Parks,4.5,40.0
14,14,United States,New York (NY),New York City,https://www.tripadvisor.com/Attraction_Review-g60763-d105123-Reviews-Rockefeller_Center-New_York_City_New_York.html,"['https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0d/4d/b6/dd/empire-state-view.jpg?w=500&h=400&s=1', 'data:image/svg+xml;utf8,%3C%3Fxml%20version%3D%221.0%22%20%3F%3E%3Csvg%20xmlns%3D%22http%3A%2F%2Fwww.w3.org%2F2000%2Fsvg%22%20preserveAspectRatio%3D%22none%22%20viewBox%3D%220%200%20156%20156%22%3E%3Cpath%20fill%3D%22%23FAF1ED%22%20d%3D%22M0%200h156v156H0z%22%20%2F%3E%3Cpath%20fill%3D%22%23F2B203%22%20d%3D%22M129.486%20156H156V0h-53.961c1.982%2011.358%206.663%2021.346%2013.702%2027.5l.757.662c14.837%2012.97%2019.241%2042.948%209.84%2066.953l-.479%201.223c-7.923%2020.231-6.041%2044.702%203.627%2059.662z%22%2F%3E%3Cpath%20fill%3D%22%23FFCCCC%22%20d%3D%22M40.734%20156H0V76.867C21.271%2090.92%2036.97%20120.477%2040.734%20156z%22%20%2F%3E%3C%2Fsvg%3E', 'data:image/svg+xml;utf8,%3C%3Fxml%20version%3D%221.0%22%20%3F%3E%3Csvg%20xmlns%3D%22http%3A%2F%2Fwww.w3.org%2F2000%2Fsvg%22%20preserveAspectRatio%3D%22none%22%20viewBox%3D%220%200%20156%20156%22%3E%3Cpath%20fill%3D%22%23FAF1ED%22%20d%3D%22M0%200h156v156H0z%22%20%2F%3E%3Cpath%20fill%3D%22%23F2B203%22%20d%3D%22M129.486%20156H156V0h-53.961c1.982%2011.358%206.663%2021.346%2013.702%2027.5l.757.662c14.837%2012.97%2019.241%2042.948%209.84%2066.953l-.479%201.223c-7.923%2020.231-6.041%2044.702%203.627%2059.662z%22%2F%3E%3Cpath%20fill%3D%22%23FFCCCC%22%20d%3D%22M40.734%20156H0V76.867C21.271%2090.92%2036.97%20120.477%2040.734%20156z%22%20%2F%3E%3C%2Fsvg%3E']",15. Rockefeller Center,25600,"{'lat': 40.75902939, 'lng': -73.97929382}",Points of Interest & Landmarks • Architectural Buildings,4.5,99.0
15,15,United States,New York (NY),New York City,https://www.tripadvisor.com/Attraction_Review-g60763-d8072300-Reviews-One_World_Observatory-New_York_City_New_York.html,"['https://dynamic-media-cdn.tripadvisor.com/media/photo-o/17/0e/f5/46/sky-portal-step-on-this.jpg?w=500&h=400&s=1', 'data:image/svg+xml;utf8,%3C%3Fxml%20version%3D%221.0%22%20%3F%3E%3Csvg%20xmlns%3D%22http%3A%2F%2Fwww.w3.org%2F2000%2Fsvg%22%20preserveAspectRatio%3D%22none%22%20viewBox%3D%220%200%20156%20156%22%3E%3Cpath%20fill%3D%22%23FAF1ED%22%20d%3D%22M0%200h156v156H0z%22%20%2F%3E%3Cpath%20fill%3D%22%23F2B203%22%20d%3D%22M129.486%20156H156V0h-53.961c1.982%2011.358%206.663%2021.346%2013.702%2027.5l.757.662c14.837%2012.97%2019.241%2042.948%209.84%2066.953l-.479%201.223c-7.923%2020.231-6.041%2044.702%203.627%2059.662z%22%2F%3E%3Cpath%20fill%3D%22%23FFCCCC%22%20d%3D%22M40.734%20156H0V76.867C21.271%2090.92%2036.97%20120.477%2040.734%20156z%22%20%2F%3E%3C%2Fsvg%3E', 'data:image/svg+xml;utf8,%3C%3Fxml%20version%3D%221.0%22%20%3F%3E%3Csvg%20xmlns%3D%22http%3A%2F%2Fwww.w3.org%2F2000%2Fsvg%22%20preserveAspectRatio%3D%22none%22%20viewBox%3D%220%200%20156%20156%22%3E%3Cpath%20fill%3D%22%23FAF1ED%22%20d%3D%22M0%200h156v156H0z%22%20%2F%3E%3Cpath%20fill%3D%22%23F2B203%22%20d%3D%22M129.486%20156H156V0h-53.961c1.982%2011.358%206.663%2021.346%2013.702%2027.5l.757.662c14.837%2012.97%2019.241%2042.948%209.84%2066.953l-.479%201.223c-7.923%2020.231-6.041%2044.702%203.627%2059.662z%22%2F%3E%3Cpath%20fill%3D%22%23FFCCCC%22%20d%3D%22M40.734%20156H0V76.867C21.271%2090.92%2036.97%20120.477%2040.734%20156z%22%20%2F%3E%3C%2Fsvg%3E']",16. One World Observatory,29006,"{'lat': 40.70780182, 'lng': -74.01190186}",Architectural Buildings • Lookouts,4.5,65.0
16,16,United States,New York (NY),New York City,https://www.tripadvisor.com/Attraction_Review-g60763-d116236-Reviews-New_York_Public_Library-New_York_City_New_York.html,"['https://dynamic-media-cdn.tripadvisor.com/media/photo-o/14/21/75/2c/new-york-public-library.jpg?w=500&h=400&s=1', 'data:image/svg+xml;utf8,%3C%3Fxml%20version%3D%221.0%22%20%3F%3E%3Csvg%20xmlns%3D%22http%3A%2F%2Fwww.w3.org%2F2000%2Fsvg%22%20preserveAspectRatio%3D%22none%22%20viewBox%3D%220%200%20156%20156%22%3E%3Cpath%20fill%3D%22%23FAF1ED%22%20d%3D%22M0%200h156v156H0z%22%20%2F%3E%3Cpath%20fill%3D%22%23F2B203%22%20d%3D%22M129.486%20156H156V0h-53.961c1.982%2011.358%206.663%2021.346%2013.702%2027.5l.757.662c14.837%2012.97%2019.241%2042.948%209.84%2066.953l-.479%201.223c-7.923%2020.231-6.041%2044.702%203.627%2059.662z%22%2F%3E%3Cpath%20fill%3D%22%23FFCCCC%22%20d%3D%22M40.734%20156H0V76.867C21.271%2090.92%2036.97%20120.477%2040.734%20156z%22%20%2F%3E%3C%2Fsvg%3E', 'data:image/svg+xml;utf8,%3C%3Fxml%20version%3D%221.0%22%20%3F%3E%3Csvg%20xmlns%3D%22http%3A%2F%2Fwww.w3.org%2F2000%2Fsvg%22%20preserveAspectRatio%3D%22none%22%20viewBox%3D%220%200%20156%20156%22%3E%3Cpath%20fill%3D%22%23FAF1ED%22%20d%3D%22M0%200h156v156H0z%22%20%2F%3E%3Cpath%20fill%3D%22%23F2B203%22%20d%3D%22M129.486%20156H156V0h-53.961c1.982%2011.358%206.663%2021.346%2013.702%2027.5l.757.662c14.837%2012.97%2019.241%2042.948%209.84%2066.953l-.479%201.223c-7.923%2020.231-6.041%2044.702%203.627%2059.662z%22%2F%3E%3Cpath%20fill%3D%22%23FFCCCC%22%20d%3D%22M40.734%20156H0V76.867C21.271%2090.92%2036.97%20120.477%2040.734%20156z%22%20%2F%3E%3C%2Fsvg%3E']",17. New York Public Library,14625,"{'lat': 40.71304703, 'lng': -74.00723267}",Speciality Museums,4.5,99.0
17,17,United States,New York (NY),New York City,https://www.tripadvisor.com/Attraction_Review-g60763-d136053-Reviews-St_Patrick_s_Cathedral-New_York_City_New_York.html,"['https://dynamic-media-cdn.tripadvisor.com/media/photo-o/18/af/8f/8e/pope-francis-with-msgr.jpg?w=500&h=400&s=1', 'data:image/svg+xml;utf8,%3C%3Fxml%20version%3D%221.0%22%20%3F%3E%3Csvg%20xmlns%3D%22http%3A%2F%2Fwww.w3.org%2F2000%2Fsvg%22%20preserveAspectRatio%3D%22none%22%20viewBox%3D%220%200%20156%20156%22%3E%3Cpath%20fill%3D%22%23FAF1ED%22%20d%3D%22M0%200h156v156H0z%22%20%2F%3E%3Cpath%20fill%3D%22%23F2B203%22%20d%3D%22M129.486%20156H156V0h-53.961c1.982%2011.358%206.663%2021.346%2013.702%2027.5l.757.662c14.837%2012.97%2019.241%2042.948%209.84%2066.953l-.479%201.223c-7.923%2020.231-6.041%2044.702%203.627%2059.662z%22%2F%3E%3Cpath%20fill%3D%22%23FFCCCC%22%20d%3D%22M40.734%20156H0V76.867C21.271%2090.92%2036.97%20120.477%2040.734%20156z%22%20%2F%3E%3C%2Fsvg%3E', 'data:image/svg+xml;utf8,%3C%3Fxml%20version%3D%221.0%22%20%3F%3E%3Csvg%20xmlns%3D%22http%3A%2F%2Fwww.w3.org%2F2000%2Fsvg%22%20preserveAspectRatio%3D%22none%22%20viewBox%3D%220%200%20156%20156%22%3E%3Cpath%20fill%3D%22%23FAF1ED%22%20d%3D%22M0%200h156v156H0z%22%20%2F%3E%3Cpath%20fill%3D%22%23F2B203%22%20d%3D%22M129.486%20156H156V0h-53.961c1.982%2011.358%206.663%2021.346%2013.702%2027.5l.757.662c14.837%2012.97%2019.241%2042.948%209.84%2066.953l-.479%201.223c-7.923%2020.231-6.041%2044.702%203.627%2059.662z%22%2F%3E%3Cpath%20fill%3D%22%23FFCCCC%22%20d%3D%22M40.734%20156H0V76.867C21.271%2090.92%2036.97%20120.477%2040.734%20156z%22%20%2F%3E%3C%2Fsvg%3E']",18. St. Patrick's Cathedral,15304,"{'lat': 40.71304703, 'lng': -74.00723267}",Churches & Cathedrals,4.5,75.0
18,18,United States,New York (NY),New York City,https://www.tripadvisor.com/Attraction_Review-g60763-d210108-Reviews-American_Museum_of_Natural_History-New_York_City_New_York.html,"['https://dynamic-media-cdn.tripadvisor.com/media/photo-o/11/07/ec/0c/photo0jpg.jpg?w=500&h=-1&s=1', 'data:image/svg+xml;utf8,%3C%3Fxml%20version%3D%221.0%22%20%3F%3E%3Csvg%20xmlns%3D%22http%3A%2F%2Fwww.w3.org%2F2000%2Fsvg%22%20preserveAspectRatio%3D%22none%22%20viewBox%3D%220%200%20156%20156%22%3E%3Cpath%20fill%3D%22%23FAF1ED%22%20d%3D%22M0%200h156v156H0z%22%20%2F%3E%3Cpath%20fill%3D%22%23F2B203%22%20d%3D%22M129.486%20156H156V0h-53.961c1.982%2011.358%206.663%2021.346%2013.702%2027.5l.757.662c14.837%2012.97%2019.241%2042.948%209.84%2066.953l-.479%201.223c-7.923%2020.231-6.041%2044.702%203.627%2059.662z%22%2F%3E%3Cpath%20fill%3D%22%23FFCCCC%22%20d%3D%22M40.734%20156H0V76.867C21.271%2090.92%2036.97%20120.477%2040.734%20156z%22%20%2F%3E%3C%2Fsvg%3E', 'data:image/svg+xml;utf8,%3C%3Fxml%20version%3D%221.0%22%20%3F%3E%3Csvg%20xmlns%3D%22http%3A%2F%2Fwww.w3.org%2F2000%2Fsvg%22%20preserveAspectRatio%3D%22none%22%20viewBox%3D%220%200%20156%20156%22%3E%3Cpath%20fill%3D%22%23FAF1ED%22%20d%3D%22M0%200h156v156H0z%22%20%2F%3E%3Cpath%20fill%3D%22%23F2B203%22%20d%3D%22M129.486%20156H156V0h-53.961c1.982%2011.358%206.663%2021.346%2013.702%2027.5l.757.662c14.837%2012.97%2019.241%2042.948%209.84%2066.953l-.479%201.223c-7.923%2020.231-6.041%2044.702%203.627%2059.662z%22%2F%3E%3Cpath%20fill%3D%22%23FFCCCC%22%20d%3D%22M40.734%20156H0V76.867C21.271%2090.92%2036.97%20120.477%2040.734%20156z%22%20%2F%3E%3C%2Fsvg%3E']",19. American Museum of Natural History,26168,"{'lat': 40.78846359, 'lng': -73.98106384}",Natural History Museums,4.5,28.0
19,19,United States,New York (NY),New York City,https://www.tripadvisor.com/Attraction_Review-g60763-d105126-Reviews-The_Museum_of_Modern_Art_MoMA-New_York_City_New_York.html,"['https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1b/3c/8b/a5/photo1jpg.jpg?w=500&h=400&s=1', 'data:image/svg+xml;utf8,%3C%3Fxml%20version%3D%221.0%22%20%3F%3E%3Csvg%20xmlns%3D%22http%3A%2F%2Fwww.w3.org%2F2000%2Fsvg%22%20preserveAspectRatio%3D%22none%22%20viewBox%3D%220%200%20156%20156%22%3E%3Cpath%20fill%3D%22%23FAF1ED%22%20d%3D%22M0%200h156v156H0z%22%20%2F%3E%3Cpath%20fill%3D%22%23F2B203%22%20d%3D%22M129.486%20156H156V0h-53.961c1.982%2011.358%206.663%2021.346%2013.702%2027.5l.757.662c14.837%2012.97%2019.241%2042.948%209.84%2066.953l-.479%201.223c-7.923%2020.231-6.041%2044.702%203.627%2059.662z%22%2F%3E%3Cpath%20fill%3D%22%23FFCCCC%22%20d%3D%22M40.734%20156H0V76.867C21.271%2090.92%2036.97%20120.477%2040.734%20156z%22%20%2F%3E%3C%2Fsvg%3E', 'data:image/svg+xml;utf8,%3C%3Fxml%20version%3D%221.0%22%20%3F%3E%3Csvg%20xmlns%3D%22http%3A%2F%2Fwww.w3.org%2F2000%2Fsvg%22%20preserveAspectRatio%3D%22none%22%20viewBox%3D%220%200%20156%20156%22%3E%3Cpath%20fill%3D%22%23FAF1ED%22%20d%3D%22M0%200h156v156H0z%22%20%2F%3E%3Cpath%20fill%3D%22%23F2B203%22%20d%3D%22M129.486%20156H156V0h-53.961c1.982%2011.358%206.663%2021.346%2013.702%2027.5l.757.662c14.837%2012.97%2019.241%2042.948%209.84%2066.953l-.479%201.223c-7.923%2020.231-6.041%2044.702%203.627%2059.662z%22%2F%3E%3Cpath%20fill%3D%22%23FFCCCC%22%20d%3D%22M40.734%20156H0V76.867C21.271%2090.92%2036.97%20120.477%2040.734%20156z%22%20%2F%3E%3C%2Fsvg%3E']",20. The Museum of Modern Art (MoMA),18346,"{'lat': 40.75992584, 'lng': -73.98041534}",Art Museums,4.5,30.0
20,20,United States,New York (NY),New York City,https://www.tripadvisor.com/Attraction_Review-g60763-d23709243-Reviews-SUMMIT_One_Vanderbilt-New_York_City_New_York.html,"['https://dynamic-media-cdn.tripadvisor.com/media/photo-o/21/5c/7a/f4/summit-one-vanderbilt.jpg?w=500&h=400&s=1', 'data:image/svg+xml;utf8,%3C%3Fxml%20version%3D%221.0%22%20%3F%3E%3Csvg%20xmlns%3D%22http%3A%2F%2Fwww.w3.org%2F2000%2Fsvg%22%20preserveAspectRatio%3D%22none%22%20viewBox%3D%220%200%20156%20156%22%3E%3Cpath%20fill%3D%22%23FAF1ED%22%20d%3D%22M0%200h156v156H0z%22%20%2F%3E%3Cpath%20fill%3D%22%23F2B203%22%20d%3D%22M129.486%20156H156V0h-53.961c1.982%2011.358%206.663%2021.346%2013.702%2027.5l.757.662c14.837%2012.97%2019.241%2042.948%209.84%2066.953l-.479%201.223c-7.923%2020.231-6.041%2044.702%203.627%2059.662z%22%2F%3E%3Cpath%20fill%3D%22%23FFCCCC%22%20d%3D%22M40.734%20156H0V76.867C21.271%2090.92%2036.97%20120.477%2040.734%20156z%22%20%2F%3E%3C%2Fsvg%3E', 'data:image/svg+xml;utf8,%3C%3Fxml%20version%3D%221.0%22%20%3F%3E%3Csvg%20xmlns%3D%22http%3A%2F%2Fwww.w3.org%2F2000%2Fsvg%22%20preserveAspectRatio%3D%22none%22%20viewBox%3D%220%200%20156%20156%22%3E%3Cpath%20fill%3D%22%23FAF1ED%22%20d%3D%22M0%200h156v156H0z%22%20%2F%3E%3Cpath%20fill%3D%22%23F2B203%22%20d%3D%22M129.486%20156H156V0h-53.961c1.982%2011.358%206.663%2021.346%2013.702%2027.5l.757.662c14.837%2012.97%2019.241%2042.948%209.84%2066.953l-.479%201.223c-7.923%2020.231-6.041%2044.702%203.627%2059.662z%22%2F%3E%3Cpath%20fill%3D%22%23FFCCCC%22%20d%3D%22M40.734%20156H0V76.867C21.271%2090.92%2036.97%20120.477%2040.734%20156z%22%20%2F%3E%3C%2Fsvg%3E']",21. SUMMIT One Vanderbilt,2551,"{'lat': 40.71304703, 'lng': -74.00723267}",Observation Decks & Towers,4.5,46.0
21,21,United States,New York (NY),New York City,https://www.tripadvisor.com/Attraction_Review-g60763-d288031-Reviews-Chelsea_Market-New_York_City_New_York.html,"['https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0a/23/e9/a4/chelsea-market.jpg?w=500&h=-1&s=1', 'data:image/svg+xml;utf8,%3C%3Fxml%20version%3D%221.0%22%20%3F%3E%3Csvg%20xmlns%3D%22http%3A%2F%2Fwww.w3.org%2F2000%2Fsvg%22%20preserveAspectRatio%3D%22none%22%20viewBox%3D%220%200%20156%20156%22%3E%3Cpath%20fill%3D%22%23FAF1ED%22%20d%3D%22M0%200h156v156H0z%22%20%2F%3E%3Cpath%20fill%3D%22%23F2B203%22%20d%3D%22M129.486%20156H156V0h-53.961c1.982%2011.358%206.663%2021.346%2013.702%2027.5l.757.662c14.837%2012.97%2019.241%2042.948%209.84%2066.953l-.479%201.223c-7.923%2020.231-6.041%2044.702%203.627%2059.662z%22%2F%3E%3Cpath%20fill%3D%22%23FFCCCC%22%20d%3D%22M40.734%20156H0V76.867C21.271%2090.92%2036.97%20120.477%2040.734%20156z%22%20%2F%3E%3C%2Fsvg%3E', 'data:image/svg+xml;utf8,%3C%3Fxml%20version%3D%221.0%22%20%3F%3E%3Csvg%20xmlns%3D%22http%3A%2F%2Fwww.w3.org%2F2000%2Fsvg%22%20preserveAspectRatio%3D%22none%22%20viewBox%3D%220%200%20156%20156%22%3E%3Cpath%20fill%3D%22%23FAF1ED%22%20d%3D%22M0%200h156v156H0z%22%20%2F%3E%3Cpath%20fill%3D%22%23F2B203%22%20d%3D%22M129.486%20156H156V0h-53.961c1.982%2011.358%206.663%2021.346%2013.702%2027.5l.757.662c14.837%2012.97%2019.241%2042.948%209.84%2066.953l-.479%201.223c-7.923%2020.231-6.041%2044.702%203.627%2059.662z%22%2F%3E%3Cpath%20fill%3D%22%23FFCCCC%22%20d%3D%22M40.734%20156H0V76.867C21.271%2090.92%2036.97%20120.477%2040.734%20156z%22%20%2F%3E%3C%2Fsvg%3E']",22. Chelsea Market,9807,"{'lat': 40.74523544, 'lng': -74.00596619}",Flea & Street Markets,4.5,88.0
